행정동코드,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct
11160520,650751.6212734216,34.42892519600335,0.5175334397798717,28.446700361309563
11160530,910680.7252830284,6.412750317279336,14.225918305202596,32.24410802311063
11160540,1060380.0294818825,20.8371195790569,5.228308258228025,35.59106373644776
11160550,972750.8844603136,0.1149568114369235,3.214449792454452,65.98644274717604
11160570,454628.1438107317,6.836180602420814,0.0,71.0199138663966
11160580,521866.7370442434,9.15663415734266,0.0,77.24333206613119
11160590,852063.1389301922,7.194107314272588,0.0,46.34567561343586
11160610,1037928.567049287,6.835537791554612,13.329347079692438,40.844432507909815
11160630,593332.2401867143,9.198203042615685,0.0130617567977242,68.54671883939962
11160640,4970773.27512977,5.8011780431175985,0.4611292839002801,7.722027932497386
11160650,823888.0708498085,3.426893372891876,4.851461291443078,24.02032674037244
11160660,472634.1872806426,2.269838701623179,7.573341045417196,46.35524598156966
11160670,2887716.603527172,11.582162246629853,2.4105325183623534,15.682646671858135
11160690,10861857.223280232,0.5057152617060292,4.812201963048027,8.668798727130481
11160700,1475630.0404498796,3.692329321095196,1.4810478982480704,45.19266984418221
11160710,6157643.302226637,1.254322447577522,1.9841105625181636,10.567225887715743
11160720,2558951.096683657,2.100057074369696,2.9456413996222426,15.478803027303858
11160730,1197765.6349612733,8.730797436293566,0.0,69.08813677817263
11160740,1261608.8212406707,6.349299323845238,3.202727024225114,58.04940331022232
11210520,749893.1701908559,6.635878263745831,0.0,64.30392173158363
11210540,297159.8212044256,0.0,0.0,62.31035770378851
11210570,718246.4274779836,3.066670902540365,0.0,68.281991563881
11210580,2262854.666174596,2.053242147828378,2.4558825045510044,13.967265577328003
11210610,384734.5044859808,11.14717555453604,0.0,65.24298145167941
11210620,1089095.3988644893,1.3317957513294538,0.0,40.32895090314019
11210630,3281077.0891743945,1.042475126928673,1.4994756247378205,13.447124801165558
11210640,647542.904671958,11.55466165749734,0.0,61.5724018752713
11210650,544985.8931349382,2.9430006539310476,0.0,65.32086943703791
11210660,941267.0889877628,3.27234137554688,0.0,47.53099490278186
11210680,641041.842988776,9.633307018164494,0.0177993071079064,63.63849039057534
11210690,541248.6290235299,23.402028052896775,3.107923738707469,47.841487213956405
