dong_code,dong_name,station_count_준고속철도,station_count_2023_준고속철도,행정동전체면적_m2_x,상업업무지역비율_pct_x,공공시설지역비율_pct_x,주거지역비율_pct_x,행정동전체면적_m2_y,상업업무지역비율_pct_y,공공시설지역비율_pct_y,주거지역비율_pct_y,station_count_고속철도,station_count_2023_고속철도,pop_0_19_x,pop_20_59_x,pop_60_plus_x,worker_count_x,business_count_x,아파트비율_퍼센트_x,아파트비율_퍼센트_y,station_count_2023_일반철도,station_count_지하철,station_count_2023_지하철,pop_0_19_y,pop_20_59_y,pop_60_plus_y,worker_count_y,business_count_y,station_count_일반철도
11230680,개포1동,0,0,1449975.081151793,1.954753796235682,1.030636714404451,38.15940636979653,1449975.081151793,1.954753796235682,1.030636714404451,38.15940636979653,0,0,2228,6320,3338,1116,254,98.72,98.72,0,3,3,2228,6320,3338,1116,254,0
11230710,개포4동,0,0,1665487.9013797638,11.949891857744143,6.999836453535055,23.986734376828423,1665487.9013797638,11.949891857744143,6.999836453535055,23.986734376828423,0,0,3689,14201,5313,10653,2827,46.27,46.27,0,1,1,3689,14201,5313,10653,2827,0
11230720,일원본동,0,0,2354662.636919847,0.0043873846133139,6.8889860635064375,17.25039920332069,2354662.636919847,0.0043873846133139,6.8889860635064375,17.25039920332069,0,0,5025,12730,5050,10089,707,94.78,94.78,0,1,1,5025,12730,5050,10089,707,0
11230730,일원1동,0,0,953486.664653117,5.074914610117386,10.097411969137216,27.597473300344692,953486.664653117,5.074914610117386,10.097411969137216,27.597473300344692,0,0,1575,8215,4768,5804,1234,58.11,58.11,0,1,1,1575,8215,4768,5804,1234,0
11230740,일원2동,0,0,1300311.078114773,1.954339844342678,11.641038080086918,29.467161530733655,1300311.078114773,1.954339844342678,11.641038080086918,29.467161530733655,0,0,2624,9388,4820,9337,749,100.0,100.0,0,0,0,2624,9388,4820,9337,749,0
11230750,수서동,0,0,1629429.578736132,2.08002287033847,6.835310651202498,15.210338358539142,1629429.578736132,2.08002287033847,6.835310651202498,15.210338358539142,0,0,1013,6456,6558,17682,1812,99.21,99.21,0,2,2,1013,6456,6558,17682,1812,0
11230760,세곡동,0,0,6367874.507025168,1.1765432338113728,0.2366478506034145,6.271794934234294,6367874.507025168,1.1765432338113728,0.2366478506034145,6.271794934234294,0,0,8709,26701,10121,9536,2437,92.54,92.54,0,4,4,8709,26701,10121,9536,2437,0
11230770,압구정동,0,0,2345094.8771129805,4.495932912096156,3.4142906554197867,41.99222960489833,2345094.8771129805,4.495932912096156,3.4142906554197867,41.99222960489833,0,0,4479,14073,7028,38685,5746,90.71,90.71,0,2,2,4479,14073,7028,38685,5746,0
11230780,청담동,0,0,2329254.634192426,10.7272140122474,3.4194765741121307,37.38586910880733,2329254.634192426,10.7272140122474,3.4194765741121307,37.38586910880733,0,0,3864,15262,5503,43007,6336,74.56,74.56,0,4,4,3864,15262,5503,43007,6336,0
11230790,대치2동,0,0,1837396.610507752,15.994168798608394,6.36443343102181,35.41302246570946,1837396.610507752,15.994168798608394,6.36443343102181,35.41302246570946,0,0,8923,21347,7965,58795,5599,92.44,92.44,0,7,7,8923,21347,7965,58795,5599,0
11230800,개포2동,0,0,2243374.709892442,1.1428906523574394,7.306176789755696,30.797265528289465,2243374.709892442,1.1428906523574394,7.306176789755696,30.797265528289465,0,0,8770,25034,7880,4240,1294,97.43,97.43,0,8,8,8770,25034,7880,4240,1294,0
11240510,풍납1동,0,0,1075311.079421083,1.2628576055696423,9.62870230316958,30.922773589582448,1075311.079421083,1.2628576055696423,9.62870230316958,30.922773589582448,0,0,1231,6493,4064,2105,724,51.85,51.85,0,3,3,1231,6493,4064,2105,724,0
11240520,풍납2동,0,0,2564595.7671117433,2.2612000024982395,8.318409679425145,18.52562711908376,2564595.7671117433,2.2612000024982395,8.318409679425145,18.52562711908376,0,0,3440,14382,5886,16221,1621,74.07,74.07,0,4,4,3440,14382,5886,16221,1621,0
11240530,거여1동,0,0,522316.8036907272,4.210247247381855,9.179958640272426,46.987046328863194,522316.8036907272,4.210247247381855,9.179958640272426,46.987046328863194,0,0,1339,7002,3686,3457,1081,44.52,44.52,0,2,2,1339,7002,3686,3457,1081,0
11240540,거여2동,0,0,509628.6730070843,8.188186858428766,0.0,76.86685212080722,509628.6730070843,8.188186858428766,0.0,76.86685212080722,0,0,3522,13578,6461,4829,1257,89.14,89.14,0,2,2,3522,13578,6461,4829,1257,0
11240550,마천1동,0,0,575267.4399562683,0.0,0.0,60.67430406012815,575267.4399562683,0.0,0.0,60.67430406012815,0,0,2021,9699,6262,2867,1167,44.6,44.6,0,1,1,2021,9699,6262,2867,1167,0
11240560,마천2동,0,0,890702.2959561547,4.430636917538797,0.0,41.0002260700862,890702.2959561547,4.430636917538797,0.0,41.0002260700862,0,0,1633,9590,6361,4307,1411,25.26,25.26,0,1,1,1633,9590,6361,4307,1411,0
11240570,방이1동,0,0,609269.1981193487,17.30342571484376,6.498882476288028,45.35690669329679,609269.1981193487,17.30342571484376,6.498882476288028,45.35690669329679,0,0,2338,9168,3618,7796,1771,43.14,43.14,0,5,5,2338,9168,3618,7796,1771,0
11240580,방이2동,0,0,769853.3722061955,33.6368183863245,1.3722053096584237,47.13601304467992,769853.3722061955,33.6368183863245,1.3722053096584237,47.13601304467992,0,0,2027,18675,5538,22550,4894,16.55,16.55,0,4,4,2027,18675,5538,22550,4894,0
11240590,오륜동,0,0,3085137.8850550973,0.7150972947039967,0.0,11.117672553453543,3085137.8850550973,0.7150972947039967,0.0,11.117672553453543,0,0,3619,9576,4601,5009,780,100.0,100.0,0,7,7,3619,9576,4601,5009,780,0
11240600,오금동,0,0,1648894.585289176,11.12686548205937,1.419694187555263,35.57369153997586,1648894.585289176,11.12686548205937,1.419694187555263,35.57369153997586,0,0,5217,21655,10541,18895,3230,55.63,55.63,0,5,5,5217,21655,10541,18895,3230,0
11240610,송파1동,0,0,686936.3788711982,15.78202797150513,0.0,67.04318082655575,686936.3788711982,15.78202797150513,0.0,67.04318082655575,0,0,2097,15935,5334,13205,2926,14.47,14.47,0,5,5,2097,15935,5334,13205,2926,0
11240620,송파2동,0,0,631032.8769514296,3.7030513153122766,0.0,46.31504478212849,631032.8769514296,3.7030513153122766,0.0,46.31504478212849,0,0,2983,10881,4684,3904,1186,69.79,69.79,0,7,7,2983,10881,4684,3904,1186,0
11240630,석촌동,0,0,946929.6934909874,26.144712974029765,6.820405537384644,44.93090683069481,946929.6934909874,26.144712974029765,6.820405537384644,44.93090683069481,0,0,2813,20809,7144,14722,3546,9.21,9.21,0,4,4,2813,20809,7144,14722,3546,0
11240640,삼전동,0,0,953353.615874517,7.393965688727874,1.3633342322909394,54.94977042379451,953353.615874517,7.393965688727874,1.3633342322909394,54.94977042379451,0,0,2820,19893,6362,10704,2555,3.96,3.96,0,2,2,2820,19893,6362,10704,2555,0
11240650,가락본동,0,0,1014754.6496118576,23.754674119865232,4.018401572793612,31.063637724498783,1014754.6496118576,23.754674119865232,4.018401572793612,31.063637724498783,0,0,2967,15709,6511,27038,4737,58.59,58.59,0,8,8,2967,15709,6511,27038,4737,0
11240660,가락1동,0,0,1393250.3076976822,34.00060031089553,1.1717779091183498,29.13266415753531,1393250.3076976822,34.00060031089553,1.1717779091183498,29.13266415753531,0,0,5719,15857,5892,12851,3808,100.0,100.0,0,3,3,5719,15857,5892,12851,3808,0
11240670,가락2동,0,0,932326.3930574816,9.055449623153017,8.542672962288798,55.079899556640264,932326.3930574816,9.055449623153017,8.542672962288798,55.079899556640264,0,0,5255,18817,7139,11767,3166,61.24,61.24,0,5,5,5255,18817,7139,11767,3166,0
11240680,문정1동,0,0,612556.066276383,11.939736915256857,0.0,56.586308580255974,612556.066276383,11.939736915256857,0.0,56.586308580255974,0,0,2439,11969,5113,7514,1783,50.47,50.47,0,5,5,2439,11969,5113,7514,1783,0
11240690,문정2동,0,0,2242068.763393828,2.615791057699034,1.5907973344974495,15.036264293501734,2242068.763393828,2.615791057699034,1.5907973344974495,15.036264293501734,0,0,2902,19918,5969,97117,11426,100.0,100.0,0,6,6,2902,19918,5969,97117,11426,0
11240710,잠실본동,0,0,1029013.5915766852,20.68148478718565,1.5575989356410418,44.575363387297806,1029013.5915766852,20.68148478718565,1.5575989356410418,44.575363387297806,0,0,2449,19326,5975,22363,4282,17.5,17.5,0,3,3,2449,19326,5975,22363,4282,0
11240750,잠실4동,0,0,780216.1616542632,0.0,0.0255917412954593,63.20364816129519,780216.1616542632,0.0,0.0255917412954593,63.20364816129519,0,0,4931,11834,4444,1645,582,100.0,100.0,0,5,5,4931,11834,4444,1645,582,0
11240770,잠실6동,0,0,1508025.5931951718,7.284858903312139,11.844982602188017,15.301558738904966,1508025.5931951718,7.284858903312139,11.844982602188017,15.301558738904966,0,0,2947,9127,4432,63129,3034,100.0,100.0,0,7,7,2947,9127,4432,63129,3034,0
11240780,잠실7동,0,0,723498.097451855,0.0,19.256352457867585,34.07733923120613,723498.097451855,0.0,19.256352457867585,34.07733923120613,0,0,1435,4931,3053,1213,339,100.0,100.0,0,2,2,1435,4931,3053,1213,339,0
11240790,잠실2동,0,0,2686893.9481151667,4.375227463160052e-05,27.73093610134821,17.11630014650074,2686893.9481151667,4.375227463160052e-05,27.73093610134821,17.11630014650074,0,0,9111,20260,5533,3929,1188,100.0,100.0,0,2,2,9111,20260,5533,3929,1188,0
11240800,잠실3동,0,0,1542667.7495205824,10.692868057561022,2.5062292010554756,36.25195097558976,1542667.7495205824,10.692868057561022,2.5062292010554756,36.25195097558976,0,0,6580,18570,8662,8305,1842,100.0,100.0,0,6,6,6580,18570,8662,8305,1842,0
11240810,장지동,0,0,1278375.4975083026,14.801222216695187,0.0,31.974299892189535,1278375.4975083026,14.801222216695187,0.0,31.974299892189535,0,0,4332,16948,7221,10313,1654,78.18,78.18,0,4,4,4332,16948,7221,10313,1654,0
11240820,위례동,0,0,2640695.0039777635,0.4551697243314829,0.0,2.644521067127558,2640695.0039777635,0.4551697243314829,0.0,2.644521067127558,0,0,12600,26303,6008,6902,1648,99.37,99.37,0,5,5,12600,26303,6008,6902,1648,0
11250530,명일1동,0,0,634952.3557059799,8.419895253004013,0.0,73.85699232682002,634952.3557059799,8.419895253004013,0.0,73.85699232682002,0,0,4367,14515,6396,7309,2558,81.9,81.9,0,3,3,4367,14515,6396,7309,2558,0
11250540,명일2동,0,0,914343.4648566868,7.726324446478324,0.0,40.32311160188204,914343.4648566868,7.726324446478324,0.0,40.32311160188204,0,0,3313,9526,4197,5589,1474,90.0,90.0,0,3,3,3313,9526,4197,5589,1474,0
11250550,고덕1동,0,0,1518519.7017928208,3.3285903738149263,0.0,31.0277018666072,1518519.7017928208,3.3285903738149263,0.0,31.0277018666072,0,0,6081,13144,4760,2811,999,87.16,87.16,0,2,2,6081,13144,4760,2811,999,0
11250560,고덕2동,0,0,2475353.801416625,1.381471960914472,7.9655607631545085,17.241929618536304,2475353.801416625,1.381471960914472,7.9655607631545085,17.241929618536304,0,0,4758,13124,4891,5860,1320,82.98,82.98,0,3,3,4758,13124,4891,5860,1320,0
11250580,암사2동,0,0,2174364.728126114,1.6153527496744713,0.0,10.493262445745556,2174364.728126114,1.6153527496744713,0.0,10.493262445745556,0,0,2127,8986,3761,3514,1052,78.54,78.54,0,1,1,2127,8986,3761,3514,1052,0
11250590,암사3동,0,0,1799397.0474352178,0.9319850142194444,0.0,17.265856215084145,1799397.0474352178,0.9319850142194444,0.0,17.265856215084145,0,0,3442,9535,4195,2782,1210,85.25,85.25,0,1,1,3442,9535,4195,2782,1210,0
11250610,천호1동,0,0,669009.1815196237,4.025278567751276,0.0,73.05701369595229,669009.1815196237,4.025278567751276,0.0,73.05701369595229,0,0,2646,15157,8168,5465,2066,31.85,31.85,0,3,3,2646,15157,8168,5465,2066,0
11250630,천호3동,0,0,561881.0869638725,13.484516156152091,0.0,74.40434718951387,561881.0869638725,13.484516156152091,0.0,74.40434718951387,0,0,2198,16672,7184,9135,2299,55.65,55.65,0,5,5,2198,16672,7184,9135,2299,0
11250650,성내1동,0,0,663685.9419805313,17.992974850604718,2.62708607296569,49.909650955221935,663685.9419805313,17.992974850604718,2.62708607296569,49.909650955221935,0,0,2900,11664,4827,19343,2788,49.81,49.81,0,2,2,2900,11664,4827,19343,2788,0
11250660,성내2동,0,0,625157.3203783951,1.908785387935327,0.0,79.2810569471552,625157.3203783951,1.908785387935327,0.0,79.2810569471552,0,0,1878,14862,6765,6560,2361,38.88,38.88,0,5,5,1878,14862,6765,6560,2361,0
11250670,성내3동,0,0,647366.910593564,21.03520401554076,0.0,54.6853800444506,647366.910593564,21.03520401554076,0.0,54.6853800444506,0,0,2471,13741,6225,9030,2951,40.58,40.58,0,4,4,2471,13741,6225,9030,2951,0
11250700,둔촌1동,0,0,912192.4417152164,4.15684397457861,0.0,53.00092820493706,912192.4417152164,4.15684397457861,0.0,53.00092820493706,0,0,5,34,13,205,22,0.0,0.0,0,3,3,5,34,13,205,22,0
11250710,둔촌2동,0,0,1550480.183998424,3.7905784242460134,2.7039428193066284,33.028518697872606,1550480.183998424,3.7905784242460134,2.7039428193066284,33.028518697872606,0,0,3369,14256,6672,9432,1830,61.34,61.34,0,3,3,3369,14256,6672,9432,1830,0
11250720,암사1동,0,0,735491.4921592422,3.10529608343203,0.0,76.5238087493955,735491.4921592422,3.10529608343203,0.0,76.5238087493955,0,0,4032,20083,9614,6285,2332,26.89,26.89,0,2,2,4032,20083,9614,6285,2332,0
11250730,천호2동,0,0,1850883.410607988,9.572703788331827,0.0,32.185682876390395,1850883.410607988,9.572703788331827,0.0,32.185682876390395,0,0,3076,20476,9234,14701,4229,34.94,34.94,0,3,3,3076,20476,9234,14701,4229,0
11250740,길동,0,0,1631642.7039356472,13.916830326892828,0.3033481066695226,42.19271507668711,1631642.7039356472,13.916830326892828,0.3033481066695226,42.19271507668711,0,0,4622,27129,12924,19527,5177,63.79,63.79,0,3,3,4622,27129,12924,19527,5177,0
11250750,강일동,0,0,2272204.272035799,0.0,0.0324378733980252,12.154549705951938,2272204.272035799,0.0,0.0324378733980252,12.154549705951938,0,0,6789,18514,8796,4894,1330,99.77,99.77,0,2,2,6789,18514,8796,4894,1330,0
11250760,상일1동,0,0,1804074.5399574884,5.238988236934811,0.0,42.409250541862306,1804074.5399574884,5.238988236934811,0.0,42.409250541862306,0,0,9335,22059,7923,7003,1638,87.88,87.88,0,3,3,9335,22059,7923,7003,1638,0
11250770,상일2동,0,0,1116420.4438503054,5.007217365760286,0.0,2.35808805960997,1116420.4438503054,5.007217365760286,0.0,2.35808805960997,0,0,2344,6733,2659,17923,468,98.73,98.73,0,2,2,2344,6733,2659,17923,468,0
23010520,연안동,0,0,5702041.92286055,0.0,0.8221191554142823,0.0,5702041.92286055,0.0,0.8221191554142823,0.0,0,0,422,2674,2337,12289,2357,93.83,93.83,0,0,0,422,2674,2337,12289,2357,0
23010530,신포동,0,0,1589150.2502595815,8.434869334795374,3.629600186828795,6.6590700802322,1589150.2502595815,8.434869334795374,3.629600186828795,6.6590700802322,0,0,510,2401,1750,10357,1858,38.82,38.82,0,4,4,510,2401,1750,10357,1858,0
23010540,신흥동,0,0,3540442.82224234,12.313948101687808,0.362795894324544,5.934859498372742,3540442.82224234,12.313948101687808,0.362795894324544,5.934859498372742,0,0,1901,7967,4242,14790,2369,73.39,73.39,0,1,1,1901,7967,4242,14790,2369,0
23010560,도원동,0,0,232955.67309891025,7.253606134760923,17.792400490736025,48.82044833141126,232955.67309891025,7.253606134760923,17.792400490736025,48.82044833141126,0,0,289,1730,1650,952,338,10.17,10.17,0,2,2,289,1730,1650,952,338,0
23010570,율목동,0,0,183031.09657891077,8.930061605621322,14.840949820945012,52.80320141173861,183031.09657891077,8.930061605621322,14.840949820945012,52.80320141173861,0,0,198,1448,1305,856,218,0.0,0.0,0,2,2,198,1448,1305,856,218,0
23010580,동인천동,0,0,626315.5148541661,26.56623232841298,0.0,35.33805998178421,626315.5148541661,26.56623232841298,0.0,35.33805998178421,0,0,375,2634,2373,3822,1395,14.32,14.32,0,4,4,375,2634,2373,3822,1395,0
23010630,용유동,0,0,39144255.640349574,0.0,0.0,0.0,39144255.640349574,0.0,0.0,0.0,0,0,148,1511,1958,2774,982,0.0,0.0,0,4,4,148,1511,1958,2774,982,0
23010640,운서동,0,0,52833221.33201188,0.0,0.0,0.0,52833221.33201188,0.0,0.0,0.0,0,0,5014,26575,5031,54243,3786,79.07,79.07,0,12,12,5014,26575,5031,54243,3786,0
23010650,영종동,0,0,36096066.12550242,0.0,0.0,0.0,36096066.12550242,0.0,0.0,0.0,0,0,3301,14328,5295,4991,1949,56.03,56.03,0,1,1,3301,14328,5295,4991,1949,0
23010660,영종1동,0,0,5666940.4323436655,0.0,0.0,0.0,5666940.4323436655,0.0,0.0,0.0,0,0,13868,32264,6528,7659,3298,99.69,99.69,0,0,0,13868,32264,6528,7659,3298,0
23010670,개항동,0,0,2875179.713638618,0.0,0.0,2.0127422575565967,2875179.713638618,0.0,0.0,2.0127422575565967,0,0,546,3564,2821,4042,865,24.14,24.14,0,2,2,546,3564,2821,4042,865,0
23020510,만석동,0,0,1134326.2865829926,0.0014723161640926,0.0,8.04250232905448,1134326.2865829926,0.0014723161640926,0.0,8.04250232905448,0,0,806,3345,2277,3267,653,59.02,59.02,0,0,0,806,3345,2277,3267,653,0
23020520,화수1·화평동,0,0,286959.7613707612,1.7847517850356276,0.0,78.38021360346083,286959.7613707612,1.7847517850356276,0.0,78.38021360346083,0,0,570,2660,2347,1215,436,33.41,33.41,0,1,1,570,2660,2347,1215,436,0
23020530,화수2동,0,0,593046.3647101104,0.0,0.0,29.926443048218346,593046.3647101104,0.0,0.0,29.926443048218346,0,0,672,3357,3039,3832,331,69.03,69.03,0,1,1,672,3357,3039,3832,331,0
23020550,송현1·2동,0,0,333430.46412176744,0.0,0.0,85.871121635872,333430.46412176744,0.0,0.0,85.871121635872,0,0,1374,5364,3134,1690,785,89.97,89.97,0,1,1,1374,5364,3134,1690,785,0
23020570,송현3동,0,0,2236368.6352660833,2.982525979759321,0.753317826544257,8.265953066361318,2236368.6352660833,2.982525979759321,0.753317826544257,8.265953066361318,0,0,200,1391,1302,7186,1663,98.42,98.42,0,0,0,200,1391,1302,7186,1663,0
23020580,송림1동,0,0,196248.50661430493,0.0,0.0,83.19937906786068,196248.50661430493,0.0,0.0,83.19937906786068,0,0,916,4083,1494,794,190,98.8,98.8,0,1,1,916,4083,1494,794,190,0
23020590,송림2동,0,0,198269.2962923132,2.335171146363904,0.0,77.6842192805434,198269.2962923132,2.335171146363904,0.0,77.6842192805434,0,0,84,584,759,1661,305,7.88,7.88,0,0,0,84,584,759,1661,305,0
23020600,송림3·5동,0,0,520068.2562644932,5.365579834769006,0.0,50.08324871327826,520068.2562644932,5.365579834769006,0.0,50.08324871327826,0,0,755,3035,1830,1711,382,75.15,75.15,0,1,1,755,3035,1830,1711,382,0
23020610,송림4동,0,0,799912.2156446229,0.5679428100767256,12.369224783137794,21.01681777216608,799912.2156446229,0.5679428100767256,12.369224783137794,21.01681777216608,0,0,1018,3703,1333,7589,3300,92.49,92.49,0,0,0,1018,3703,1333,7589,3300,0
23020630,송림6동,0,0,558669.2498306101,7.174476886313455,5.286304584946622e-07,31.25453355699242,558669.2498306101,7.174476886313455,5.286304584946622e-07,31.25453355699242,0,0,909,2950,1917,4314,874,69.69,69.69,0,0,0,909,2950,1917,4314,874,0
23020640,금창동,0,0,289380.6013767826,0.0,0.0,68.6942187007476,289380.6013767826,0.0,0.0,68.6942187007476,0,0,179,999,1096,1583,425,0.0,0.0,0,2,2,179,999,1096,1583,425,0
23040510,옥련1동,0,0,2168209.6862854604,9.34830741891283,3.25116739367241,24.95804585108541,2168209.6862854604,9.34830741891283,3.25116739367241,24.95804585108541,0,0,2574,10126,5146,6831,2451,65.47,65.47,0,0,0,2574,10126,5146,6831,2451,0
23040520,선학동,0,0,2436102.6270411243,2.4629279350591595,0.0,20.192502017655027,2436102.6270411243,2.4629279350591595,0.0,20.192502017655027,0,0,2010,10180,5675,3789,1194,81.11,81.11,0,4,4,2010,10180,5675,3789,1194,0
23040530,연수1동,0,0,1638933.0498444785,2.528162409370036,0.0,40.5418109071629,1638933.0498444785,2.528162409370036,0.0,40.5418109071629,0,0,1783,10670,4929,4128,1800,75.39,75.39,0,2,2,1783,10670,4929,4128,1800,0
23040540,연수2동,0,0,971087.7925051224,11.70819651194417,1.1702094439455646,32.2540174266897,971087.7925051224,11.70819651194417,1.1702094439455646,32.2540174266897,0,0,2511,11930,5428,10438,2023,94.72,94.72,0,6,6,2511,11930,5428,10438,2023,0
23040550,연수3동,0,0,864323.7707477435,2.6278486416548894,7.771847538323239,43.74707442187887,864323.7707477435,2.6278486416548894,7.771847538323239,43.74707442187887,0,0,1720,8391,5049,2718,476,100.0,100.0,0,6,6,1720,8391,5049,2718,476,0
23040560,청학동,0,0,2389609.792614859,5.840256310101527,0.8669791980704873,27.8734331323934,2389609.792614859,5.840256310101527,0.8669791980704873,27.8734331323934,0,0,2379,13209,7561,7416,2048,54.2,54.2,0,2,2,2379,13209,7561,7416,2048,0
23040570,동춘1동,0,0,3822861.77396701,23.83118226532997,2.6215580163815466,18.74912903751264,3822861.77396701,23.83118226532997,2.6215580163815466,18.74912903751264,0,0,4486,14498,5339,4682,1436,96.35,96.35,0,2,2,4486,14498,5339,4682,1436,0
23040580,동춘2동,0,0,1280097.1536108977,3.3846268459603377,4.032892354528221,40.608874775898514,1280097.1536108977,3.3846268459603377,4.032892354528221,40.608874775898514,0,0,2728,10462,4201,4624,1222,100.0,100.0,0,2,2,2728,10462,4201,4624,1222,0
