시군구,행정동코드,행정동명,행정동총면적_m2,주거용지비율,상업업무용지비율,공공시설용지비율
서울_강서구,11160710,방화2동,6153142.828359423,3.157410689404537,3.0571654774924246,0.9671557863585936
서울_강서구,11160720,방화3동,2557074.204477931,3.0967045352251104,1.6715605981502284,1.5175655299904447
서울_강서구,11160730,화곡1동,1196882.0128629426,27.86893254600568,11.597887796159842,2.1871955233861207
서울_강서구,11160740,우장산동,1260677.9668300026,15.2675991189809,4.993604473051118,2.487057120202942
서울_구로구,11170510,신도림동,1391772.8367334749,7.529319290193635,8.408680239807174,2.3133324406842446
서울_구로구,11170520,구로1동,1008158.1865774865,5.366033408301248,4.601231588398115,1.7390396352633526
서울_구로구,11170540,구로3동,1039355.177661106,7.889234897065438,22.044340787980307,2.7043057683666096
서울_구로구,11170550,구로4동,524117.755468053,18.66090649205403,17.018598465494232,3.538765215394281
서울_구로구,11170560,구로5동,1011733.617569924,12.750024574035663,12.00028375004071,2.649506509996684
서울_구로구,11170610,고척1동,1150403.1187430983,10.472050317937516,8.906773377302915,3.5587078829631698
서울_구로구,11170620,고척2동,1024829.7435687426,17.792178439902795,5.199514452680865,3.5763516252907586
서울_구로구,11170640,개봉2동,781957.1267328948,18.36664268298924,5.043213336654707,1.60179834659571
서울_구로구,11170650,개봉3동,827818.8890789909,15.876119492892595,4.694753424778607,2.618801855176049
서울_구로구,11170670,오류1동,726889.7278929004,16.717699101195276,8.458110356389257,1.8639909158322383
서울_구로구,11170690,수궁동,2659440.627180626,7.128008194226136,2.258457664590034,2.70738935043467
서울_구로구,11170700,가리봉동,410698.9724840274,25.80450710977702,12.590746009455264,3.842632273867234
서울_구로구,11170710,구로2동,1702114.6044065831,14.558069646353369,15.538363992571004,1.5803700163482883
서울_구로구,11170720,개봉1동,1319364.5862149764,15.274610614215328,6.669322608080311,2.0444814904965805
서울_구로구,11170730,오류2동,3058811.871726517,7.195597514606579,4.060191883642379,1.8842318980185409
서울_구로구,11170740,항동,1445902.4570771274,5.883314312278014,2.243275267992275,1.564953185660254
서울_금천구,11180510,가산동,2511019.6922600977,4.3972332931471,20.50240003478851,0.4214874017666217
서울_금천구,11180520,독산1동,2060413.4735964928,7.606261974312141,11.352768821126428,1.821847069596852
서울_금천구,11180530,독산2동,616721.2892122008,27.74186266150428,8.351592738805024,3.064265803894377
