자료권역,시도,행정동코드,행정동명,행정동전체면적_m2,상업업무지역면적_m2,상업업무지역비율_pct,공공시설지역면적_m2,공공시설지역비율_pct,주거지역면적_m2,주거지역비율_pct
서울_노원구,서울,1111065,상계1동,5402703.051756742,38248.409440513366,0.7079495036855027,26782.69329999983,0.4957276578673183,746251.336030509,13.81255510216979
서울_노원구,서울,1111066,상계2동,623135.7878830926,142630.5498457402,22.889160375507,19.23001884646827,0.0030860077723663076,348680.22906964825,55.955738034912
서울_노원구,서울,1111069,상계5동,906905.9404916682,27542.740001892875,3.0370007265539476,871.4377999995326,0.09608910484444429,416618.8602883435,45.93848619653749
서울_노원구,서울,1111072,상계8동,666359.1254915161,13049.49713378308,1.9583279697952034,32126.916099995768,4.821261519649557,382364.1000309138,57.3810855743705
서울_노원구,서울,1111073,상계9동,719457.0571090353,19651.351387781346,2.7314140842186694,1315.5802412736261,0.1828573683827591,351403.4207226612,48.842862440559145
서울_노원구,서울,1111074,상계10동,809227.7815418701,107725.628324038,13.312151508044115,20390.178339883194,2.519708147072332,284768.6034542054,35.19016647100508
서울_노원구,서울,1111076,상계3·4동,5211971.799210906,105101.96130000247,2.0165489252247095,0.0,0.0,742530.6045701419,14.246635115764846
서울_노원구,서울,1111077,상계6·7동,1450319.2204915695,117909.32604999676,8.129887847037752,179475.93180000005,12.374926103452498,525567.3128500045,36.23804369577819
서울_노원구,서울,1111078,중계2·3동,919098.3199967807,39111.889240619435,4.255463032590074,32864.934649997726,3.5757800808636926,445895.7876997316,48.51448185666289
서울_노원구,서울,1111079,공릉1동,1263281.378516158,166229.01012746594,13.158510285548372,13536.95693263963,1.0715710025378549,576452.4643513606,45.631359264430685
서울_도봉구,서울,1110051,쌍문1동,1175793.51193257,32933.34183597012,2.8009460421192385,10294.67819999904,0.8755515399194875,596921.9880137162,50.76758648145601
서울_도봉구,서울,1110052,쌍문2동,541201.5221578416,72316.8349078767,13.362274854575423,0.0,0.0,390139.5185595009,72.08766098882417
서울_도봉구,서울,1110053,쌍문3동,504813.8052246518,46694.605600003866,9.249867003780507,27140.60095000015,5.376358702773999,332845.5664999973,65.93432331983762
서울_도봉구,서울,1110054,쌍문4동,554876.6520248223,8.422742116423137,0.0015179485540952886,0.0,0.0,292649.48715529335,52.741359018689025
서울_도봉구,서울,1110055,방학1동,1040874.0911103451,64692.43820000178,6.215203044490384,0.0,0.0,456032.8153178804,43.812485987753874
서울_도봉구,서울,1110056,방학2동,1092832.290049602,0.0,0.0,0.0,0.0,519581.4587036058,47.54448266531572
서울_도봉구,서울,1110057,방학3동,1951057.9849420784,18925.33460000219,0.9700036977918948,0.0,0.0,546982.4818176054,28.0351730209517
서울_도봉구,서울,1110059,창1동,1122189.70950916,40152.355149994066,3.5780362990101295,26667.042299999255,2.3763399427057017,483458.11918287363,43.08167461224856
서울_도봉구,서울,1110060,창2동,654452.8207008939,27580.27015000083,4.214248801076817,0.0,0.0,408118.6999278693,62.360293518299734
서울_도봉구,서울,1110061,창3동,655496.1780469948,0.0,0.0,0.0,0.0,354213.4747715481,54.037458437500355
서울_도봉구,서울,1110062,창4동,1140194.4205034187,127473.72931512841,11.179999395089673,93904.7503000076,8.235854220243139,412615.45110086154,36.18816613035903
서울_도봉구,서울,1110063,창5동,701487.7162294338,74497.25023487642,10.619893764541816,0.0,0.0,345186.95775000006,49.20784067401982
서울_도봉구,서울,1110064,도봉1동,8451608.098955708,81018.91385000656,0.9586212813158879,32824.84810000165,0.3883858280657563,746104.1562369628,8.827954958407885
서울_도봉구,서울,1110065,도봉2동,1119049.445452147,47168.71065000052,4.215069391410333,102105.45290000045,9.124302175829701,460746.6877689173,41.173041069937234
서울_동대문구,서울,1106071,회기동,766929.290029277,25676.288372983836,3.3479342498450757,38146.13374928173,4.973878849747091,279985.75100012997,36.50737488321012
서울_동대문구,서울,1106072,휘경1동,521804.7611203385,47259.844200001666,9.05699750583583,0.0,0.0,339217.05767701165,65.00842517203125
서울_동대문구,서울,1106073,휘경2동,1113627.0713122557,13876.507200000586,1.2460641050732575,77108.7633000008,6.924109990352406,487181.7754103443,43.74729996786697
서울_동대문구,서울,1106080,청량리동,1204417.8325787669,21218.584867654477,1.7617295504686759,244821.19330071972,20.326931956539994,520750.7354462996,43.236717471321846
서울_동대문구,서울,1106081,용신동,1618425.7646379196,174793.8535674794,10.800239182214511,30254.51971335474,1.869379515230555,930555.5818319011,57.49757586441344
서울_동대문구,서울,1106082,제기동,1181724.0284117644,69321.81370936445,5.866159275997195,6933.516299998238,0.5867288921354061,811267.6809111473,68.65119616815188
서울_동대문구,서울,1106083,전농1동,1126713.7593756025,73412.00627945531,6.515586205332085,0.0,0.0,756226.2380401385,67.1178666051989
서울_동대문구,서울,1106084,전농2동,977583.5824758911,12681.566060544043,1.297235989625142,0.0,0.0,374282.24453173764,38.28646994907651
서울_동대문구,서울,1106086,답십리2동,875759.2572025063,68819.09804991022,7.858221021807232,0.0,0.0,581488.4266592193,66.39820497207245
서울_동대문구,서울,1106087,장안1동,1342189.4548280044,169075.7635393512,12.597011765452853,20345.554349998034,1.5158481745488923,702163.242279195,52.31476374318365
서울_동대문구,서울,1106088,장안2동,996656.4705691909,133390.17419173144,13.383766436147477,20912.775200004035,2.0982932251531703,605062.1681652898,60.709199812824025
서울_동대문구,서울,1106089,이문1동,1039619.5395760516,0.0,0.0,0.0,0.0,721918.9008459483,69.44068222691745
서울_동대문구,서울,1106090,이문2동,723901.6618488082,10866.196100001023,1.50105969811553,122134.44919351013,16.871690677099004,312195.18959212373,43.1267402805504
서울_동대문구,서울,1106091,답십리1동,788254.717877253,51565.013228992786,6.541668836167054,53000.641749998824,6.723796324711892,508664.19929741527,64.5304351196569
서울_동작구,서울,1120052,노량진2동,600578.2586440317,127007.8101021975,21.1475870586711,0.0,0.0,345974.60834716295,57.60691523004753
서울_동작구,서울,1120053,상도1동,1482881.137870706,46715.41688966478,3.150314323691799,9188.852925009676,0.6196621354429057,913349.9792756237,61.59293256552702
서울_동작구,서울,1120054,상도2동,778668.5661219177,76756.63066289555,9.857419960481312,0.0,0.0,612239.1248000879,78.62640813270333
서울_동작구,서울,1120055,상도3동,637209.8714662027,38903.11321124194,6.10522764214668,0.0,0.0,476666.7967940642,74.8053064051357
