dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,아파트비율_퍼센트,station_count_지하철,station_count_일반철도,worker_density,business_density,station_density_지하철,기타지역비율_pct
31014620,광교1동,0,7972362.98,0.05,1.84,3.25,0,11212,35845,6015,32061,5300,87.6,2,0,0.004021517846137982,0.0006647966247007674,2.5086665083047826e-07,94.86
31014630,광교2동,0,4145245.92,0.0,1.68,2.68,0,5848,17790,5074,13110,3411,98.42,2,0,0.003162659164976242,0.000822870359399997,4.824804218117836e-07,95.64
31014640,영통1동,0,1688727.53,2.39,3.14,32.16,0,6636,21431,5128,3750,1331,98.78,1,0,0.002220606896825916,0.0007881674079134117,5.921618391535775e-07,62.31
31014650,영통2동,0,1369352.44,3.78,0.28,25.1,0,3767,19084,2542,16848,3206,95.53,3,0,0.012303625792551232,0.002341252628853232,2.1908165585027123e-06,70.84
31014660,영통3동,0,1699302.91,14.37,4.24,32.32,0,5712,21478,4434,16347,4225,94.42,2,0,0.009619826991235954,0.002486313637852322,1.1769532013502116e-06,49.07
31014670,망포1동,0,1027429.72,0.05,0.0,34.97,0,7042,20244,4398,3837,1370,93.61,1,0,0.003734562009713574,0.0013334245382610364,9.733025826722893e-07,64.98
31014680,망포2동,0,1420101.38,1.23,6.34,2.59,0,9202,21052,3208,4411,1376,96.39,1,0,0.003106116268944784,0.0009689449072926826,7.041750779743333e-07,89.84
31021510,신흥1동,0,322852.53,24.03,0.0,62.8,0,958,7502,4205,4156,1366,8.04,2,0,0.012872750292126476,0.004231033902561301,6.194778773881846e-06,13.170000000000002
31021520,신흥2동,0,1141191.37,9.94,7.54,38.09,0,4822,17673,6400,3537,1233,95.33,3,0,0.003099392523419631,0.0010804498109630773,2.6288316568444704e-06,44.42999999999999
31021530,신흥3동,0,321414.37,33.59,0.0,50.56,0,846,6536,3445,4380,1487,8.53,3,0,0.013627268749258868,0.004626426627887657,9.333745718670457e-06,15.849999999999994
31021540,태평1동,0,1342137.62,4.09,1.78,20.37,0,1017,8722,4637,4917,1654,17.19,2,0,0.0036635587339868794,0.0012323624458031928,1.4901601521199428e-06,73.75999999999999
31021550,태평2동,0,482637.62,5.91,9.77,60.9,0,1405,8674,4351,4028,1088,16.38,0,0,0.0083458061141536,0.0022542793078945177,0.0,23.42
31021560,태평3동,0,371412.97,7.05,0.0,64.21,0,1168,7212,4062,2617,1165,17.87,2,0,0.007046065192417862,0.003136670213667103,5.384841568527216e-06,28.74000000000001
31021570,태평4동,0,404584.23,6.58,4.72,57.79,0,1319,7075,3514,2193,731,25.36,0,0,0.005420379335956313,0.0018067931119854377,0.0,30.909999999999997
31021580,수진1동,0,333426.38,12.08,0.0,73.11,0,764,6513,4287,2831,1400,3.1,4,0,0.00849062992530793,0.00419882793904313,1.1996651254408944e-05,14.810000000000002
31021590,수진2동,0,924607.7,13.85,0.0,20.55,0,1449,8456,5110,5155,1390,46.13,3,0,0.005575337518759845,0.0015033402814890755,3.24461931256635e-06,65.6
31021600,단대동,0,803119.52,6.87,5.69,30.97,0,1897,8442,4235,3604,1008,57.08,3,0,0.004487501436841088,0.0012551058402707595,3.735434048424879e-06,56.47
31021610,산성동,0,584996.76,5.53,7.67,36.92,0,599,2653,1471,971,301,0.0,2,0,0.0016598382527510096,0.0005145327642410442,3.4188223537610907e-06,49.879999999999995
31021620,양지동,0,1260366.86,3.85,3.53,11.12,0,1139,5374,2818,1976,588,21.13,1,0,0.001567797490315099,0.0004665308321382987,7.934197825481271e-07,81.5
31021640,신촌동,0,4983271.31,0.0,0.0,6.88,0,879,2864,832,1239,300,61.48,0,0,0.00024863185705165103,6.02014181723126e-05,0.0,93.12
31021650,고등동,0,12322533.77,0.0,0.0,3.55,0,2111,7466,2299,5291,1340,88.68,0,0,0.00042937597889786155,0.00010874386915954158,0.0,96.45
31021660,시흥동,0,12949411.37,0.11,3.93,2.95,0,263,2228,906,16814,1438,21.84,0,0,0.001298437397621033,0.00011104751860229842,0.0,93.01
31021670,복정동,0,3559313.69,1.18,0.92,4.22,0,936,7589,1832,9923,1484,0.0,5,0,0.002787897011677024,0.00041693431072545637,1.4047651978620497e-06,93.68
31021680,위례동,0,3166325.65,0.0,0.61,7.31,0,9186,26773,9028,17883,4511,95.74,4,0,0.005647871374172622,0.0014246797387962142,1.2632939381921652e-06,92.08
31022510,성남동,0,2000825.67,16.89,5.91,19.45,0,2856,20378,9196,14022,4578,41.06,4,0,0.0070081068081908,0.002288055410633111,1.9991746707148197e-06,57.75
31022530,금광1동,0,606187.92,7.91,1.79,53.39,0,3348,12311,3908,2528,893,90.22,1,0,0.004170323948320014,0.0014731405402886757,1.6496534605696259e-06,36.91
31022540,금광2동,0,1094812.06,5.47,1.01,37.42,0,2811,14776,7104,5112,2030,41.36,2,0,0.004669294563628854,0.001854199523506763,1.8267975601051853e-06,56.1
31022550,은행1동,0,273136.46,0.0,0.0,46.49,0,1274,5893,2509,707,331,33.4,1,0,0.002588449744036792,0.0012118484657371684,3.6611736124989983e-06,53.51
31022560,은행2동,0,2407367.88,0.88,1.41,17.52,0,2383,12916,6876,2649,1284,27.17,1,0,0.0011003719132403628,0.000533362603473245,4.153914357268263e-07,80.19
31022570,상대원1동,0,6791300.5,1.08,0.29,7.05,0,2737,14443,7156,46392,6318,54.1,0,0,0.0068310922186305394,0.0009303078254291202,0.0,91.58
31022580,상대원2동,0,514232.54,8.37,0.0,48.75,0,316,1819,1034,4436,852,9.99,0,0,0.008626447482132763,0.001656837974476356,0.0,42.88
31022590,상대원3동,0,305902.58,8.65,0.0,73.66,0,1071,6654,4033,1828,1010,1.58,0,0,0.005975758687423434,0.003301704745239425,0.0,17.689999999999998
31022600,하대원동,0,2339445.8,6.89,0.61,11.57,0,2587,11299,5707,5958,1802,65.09,2,0,0.0025467570139793504,0.0007702678984878801,8.549033279554718e-07,80.93
31022610,도촌동,0,9399368.92,0.3,0.6,2.56,0,4956,15474,6098,9026,2051,93.03,0,0,0.0009602772352923452,0.0002182061388859517,0.0,96.54
31022620,중앙동,0,679222.17,17.38,0.0,44.74,0,2573,10037,4315,1729,932,74.48,3,0,0.0025455588411882144,0.001372157802190524,4.416816959840742e-06,37.879999999999995
31023510,분당동,0,3386618.59,1.25,1.36,19.38,0,4293,14913,5682,3475,893,70.02,0,0,0.0010260972435014418,0.0002636848455961978,0.0,78.01
31023520,수내3동,0,1049864.37,1.52,1.52,24.42,0,3118,8204,2114,2333,734,87.85,0,0,0.0022221918055736834,0.0006991379276858481,0.0,72.53999999999999
31023530,수내1동,0,1022529.66,12.95,7.13,25.35,0,3311,11123,3404,23859,3498,100.0,2,0,0.0233333084927499,0.003420927662837468,1.955933483612046e-06,54.57
31023540,수내2동,0,823351.32,1.12,4.87,23.2,0,2982,5750,1623,1889,695,100.0,2,0,0.002294281862543267,0.0008441111140643571,2.429096731120452e-06,70.81
31023550,정자2동,0,502331.51,0.0,0.0,70.22,0,1907,8973,3734,1381,537,100.0,0,0,0.0027491805162142987,0.0010690151609030257,0.0,29.78
31023560,정자3동,0,1970271.79,3.39,5.48,15.38,0,3295,10260,3342,7681,670,93.45,0,0,0.003898446924401742,0.0003400546073882525,0.0,75.75
31023580,서현1동,0,7490739.68,4.72,1.96,7.51,0,6061,19059,5901,37303,5423,90.68,1,0,0.0049798820401605794,0.000723960547510678,1.334981647631713e-07,85.81
31023590,서현2동,0,780679.23,6.38,0.0,49.53,0,3268,10708,3783,3221,1190,89.11,0,0,0.004125894318923716,0.0015243136415769086,0.0,44.089999999999996
31023600,이매1동,0,2885199.91,3.77,0.88,16.41,0,4818,14769,5258,5363,1299,88.45,3,0,0.0018587966751951728,0.00045022876768199317,1.039789301805989e-06,78.94
31023610,이매2동,0,636016.57,0.0,0.0,49.86,0,2549,7368,3229,2299,740,100.0,2,0,0.0036146856990909113,0.0011634916995768919,3.1445721610186267e-06,50.14
31023620,야탑1동,0,1152104.97,10.13,16.85,28.58,0,2286,10132,4390,25254,3727,96.27,1,0,0.021919877665123516,0.0032349482877134456,8.679764657132936e-07,44.44
31023630,야탑3동,0,5108682.39,2.0,1.1,13.05,0,3487,16195,7156,13664,2619,68.13,3,0,0.0026746622625669347,0.0005126566500045962,5.872355670155741e-07,83.85
31023640,야탑2동,0,623246.83,2.99,0.0,58.5,0,2697,8709,4468,8635,891,97.72,1,0,0.013854863890541493,0.0014296101594061922,1.6045007400742899e-06,38.51
31023670,구미동,0,3758023.76,5.51,2.72,20.84,0,4070,16732,7871,23169,2632,86.16,2,0,0.006165208492438682,0.0007003681104967245,5.321946128394563e-07,70.93
31023680,운중동,0,17585271.72,1.16,0.87,1.71,0,7517,20947,6092,8594,2206,79.48,0,0,0.0004887044190634271,0.00012544588648521297,0.0,96.26
31023710,금곡동,0,5763143.06,1.19,0.18,8.92,0,3797,16026,7260,14262,2668,85.23,4,0,0.002474691301516165,0.0004629418309104704,6.940657135089512e-07,89.71000000000001
31023720,구미1동,0,3546946.85,1.08,0.0,14.55,0,2480,10294,3721,10208,2271,75.48,4,0,0.002877968131936124,0.000640268968223642,1.1277304592226192e-06,84.37
31023740,삼평동,0,2796727.21,0.78,0.55,4.68,0,5053,14477,4409,96004,4677,100.0,2,0,0.03432726640495507,0.0016723118305068004,7.151215867037846e-07,93.99
31023750,판교동,0,4576521.94,2.39,2.53,5.19,0,6499,15721,4292,6261,1474,81.81,0,0,0.0013680694820369023,0.0003220786482227111,0.0,89.89
31023760,백현동,0,1932769.41,0.0,0.0,4.97,0,5002,16272,5574,26195,2420,97.02,2,0,0.013553091157348393,0.001252089352959844,1.0347845892230114e-06,95.03
31023770,정자1동,0,1456921.56,3.47,0.32,4.7,0,5048,19526,5674,34858,4184,100.0,3,0,0.023925790486456072,0.0028718086922752944,2.059136251631425e-06,91.51
31023780,정자동,0,974622.46,15.35,0.0,35.34,0,2171,8988,3125,4832,1646,76.93,3,0,0.004957817204366932,0.001688859089070358,3.078114986154966e-06,49.309999999999995
31030520,의정부2동,0,2320381.05,8.41,2.0,29.06,0,3171,18630,7773,20008,4664,41.04,7,0,0.008622721686127273,0.002010014691328349,3.016745891787831e-06,60.53
31030550,호원1동,0,6227405.2,1.15,0.42,12.54,0,4352,19051,11080,7528,2065,67.67,7,0,0.0012088501965454106,0.0003315987853169863,1.1240636790406316e-06,85.89
31030560,장암동,0,8963288.56,1.12,0.0,6.05,0,2920,10239,5848,3460,932,98.14,7,0,0.00038601903495965765,0.00010397969380994247,7.809633655253189e-07,92.83
31030570,신곡1동,0,2957597.22,2.52,0.65,29.05,0,5135,22868,11416,5211,1932,85.23,3,0,0.001761903197887906,0.0006532329645594769,1.014336901489871e-06,67.78
31030580,신곡2동,0,2436233.75,0.63,0.55,22.74,0,7161,26244,11996,10920,3679,92.8,6,0,0.004482328512177937,0.0015101178201742335,2.4628178638340315e-06,76.08
31030590,송산1동,0,16096788.51,0.06,0.16,7.63,0,10706,35009,11578,15262,3703,91.04,0,0,0.0009481394372864578,0.00023004588758169001,0.0,92.15
31030600,자금동,0,11853900.16,0.77,1.4,6.69,0,3601,14913,7288,13391,2350,69.58,7,0,0.0011296703885844692,0.00019824698776592508,5.90522942281479e-07,91.14
31030640,녹양동,0,3827297.28,0.42,6.92,15.7,0,2884,11393,5875,5173,1411,78.86,1,0,0.0013516065310679197,0.00036866746865200743,2.612809841615928e-07,76.96000000000001
31030650,호원2동,0,4496387.8,0.83,0.0,12.51,0,4742,18372,9906,6004,1995,85.69,4,0,0.001335294077611955,0.000443689487814099,8.896029830859128e-07,86.66
31030670,흥선동,0,6633189.78,0.03,0.0,10.84,0,2610,11038,5720,5153,1406,38.2,4,0,0.0007768509828452747,0.00021196438615960728,6.030281256318841e-07,89.13
31030680,가능동,0,3310318.11,1.77,8.72,21.92,0,2956,13883,7421,6449,2125,37.57,3,0,0.0019481511400668736,0.0006419322643265788,9.062573143434053e-07,67.59
31030690,의정부1동,0,1944041.14,13.77,2.26,47.26,0,3973,25474,9519,19314,6524,68.81,10,0,0.009934974935715943,0.0033558960588490638,5.143924063226646e-06,36.71
31030700,송산2동,0,1449692.05,2.6,0.91,40.37,0,5804,19339,6869,5786,1941,95.22,3,0,0.0039911924742638185,0.0013389050453760927,2.0694050160372373e-06,56.120000000000005
31030710,송산3동,0,9306172.38,0.0,0.0,2.43,0,10624,27092,7740,12952,3703,98.13,2,0,0.0013917644624573439,0.00039790795278563497,2.149111276184904e-07,97.57
31041510,안양1동,0,606692.36,31.53,0.0,25.69,0,1636,7319,2928,7022,2230,95.5,1,2,0.011574235086600165,0.003675668505143601,1.64828184087157e-06,42.78
31041520,안양2동,0,1709180.92,8.67,3.96,26.91,0,2717,13779,6487,6827,2038,56.51,1,2,0.003994310912363834,0.0011923840104581065,5.850755694102584e-07,60.46
31041530,안양3동,0,728205.6,3.32,0.0,43.89,0,1716,8886,5085,4954,1346,37.91,1,2,0.006803023761327804,0.00184837908412338,1.3732385468970133e-06,52.79
31041540,안양4동,0,310155.68,24.89,0.0,44.96,0,603,3855,2280,5280,1708,57.3,1,2,0.017023708867204248,0.005506911883557737,3.2241872854553496e-06,30.150000000000006
31041550,안양5동,0,644161.87,6.18,0.0,52.16,0,1049,5563,3400,4870,978,43.99,0,0,0.007560211534911866,0.0015182519263128964,0.0,41.660000000000004
31041560,안양6동,0,1440984.12,10.59,7.58,20.47,0,3396,16803,6358,10395,2729,64.3,1,0,0.007213819955162213,0.0018938446039093485,6.939701736567785e-07,61.36
31041570,안양7동,0,1054269.24,10.66,0.0,23.58,0,2741,9157,3108,20688,3650,94.4,1,0,0.019623070857880447,0.0034621137196086445,9.485243067420943e-07,65.76
31041580,안양8동,0,1169433.17,2.08,4.15,23.71,0,757,4764,2818,4543,872,14.57,1,0,0.003884788046469686,0.0007456603954482866,8.551151323948241e-07,70.06
31041590,안양9동,0,6529738.06,0.03,0.0,6.4,0,1812,8987,5725,2086,794,59.62,0,0,0.00031946151297787366,0.00012159752699157799,0.0,93.57
31041600,석수1동,0,10369360.64,0.57,0.35,4.9,0,2498,10695,5671,6013,1279,76.71,2,0,0.0005798814612348366,0.00012334415248949876,1.9287592257935692e-07,94.18
31041610,석수2동,0,3313257.13,2.4,0.99,18.38,2,3888,17515,8694,9633,2044,62.37,3,0,0.0029074109319040162,0.0006169155968869313,9.05453420088451e-07,78.23
31041620,석수3동,0,788986.56,1.3,9.04,33.35,0,1755,7161,3619,1674,678,39.08,0,0,0.002121709145436879,0.0008593302273633238,0.0,56.31
31041630,박달1동,0,451171.36,7.21,4.97,64.56,0,1401,7980,4799,3309,1397,41.68,0,0,0.007334242137902232,0.0030963844867480865,0.0,23.25999999999999
31041640,박달2동,0,7427220.98,0.39,0.66,5.4,2,3885,12457,4917,5879,1206,85.06,1,0,0.0007915477425302195,0.00016237567230676045,1.346398609508793e-07,93.55
31042510,비산1동,0,2098510.5,1.28,0.87,20.25,0,5081,17303,6416,3276,995,99.39,1,2,0.0015611072710784097,0.00047414582867002977,4.7652847102515556e-07,77.6
31042520,비산2동,0,476894.19,6.52,0.0,47.45,0,2537,8663,3347,2489,700,98.78,0,0,0.005219187090427351,0.0014678308410201468,0.0,46.03
31042530,비산3동,0,5335692.5,1.32,3.03,8.37,0,1279,6515,3644,5538,1284,54.28,0,0,0.0010379158843935668,0.00024064355282797756,0.0,87.28
31042540,부흥동,0,483614.38,0.87,12.64,52.32,0,3146,9469,3902,5364,1354,100.0,1,0,0.011091481605425143,0.002799751322473088,2.0677631628309363e-06,34.17
31042550,달안동,0,433768.11,5.12,18.41,38.24,0,1023,6440,2489,5628,1062,100.0,1,0,0.012974674417329234,0.0024483127631847275,2.3053792497031335e-06,38.23
31042560,관양1동,0,3239770.22,1.75,0.03,18.49,0,3800,19767,10249,10085,3095,47.99,0,0,0.0031128750853104854,0.0009553146642574073,0.0,79.73
31042570,관양2동,0,1660688.25,4.28,1.05,19.26,0,2295,11479,4601,57742,8060,61.69,0,0,0.034769921446516104,0.004853409422238921,0.0,75.41
31042580,부림동,0,947724.6,4.74,18.5,29.16,0,3842,17213,4792,16927,3615,100.0,2,0,0.01786067387068078,0.0038143992463230947,2.110317701976816e-06,47.599999999999994
31042590,평촌동,0,533385.6,0.0,0.86,49.12,0,2562,8541,2944,11654,1833,95.29,0,0,0.021849108786929212,0.0034365382191900848,0.0,50.02
31042600,평안동,0,831387.37,0.0,17.82,41.6,0,5568,13808,3569,4418,831,100.0,2,0,0.005314009040030113,0.0009995340679640162,2.405617492091495e-06,40.58
31042610,귀인동,0,715438.98,13.59,1.53,47.53,0,4485,9244,2499,5106,1600,94.63,0,0,0.007136876998131457,0.0022363891886036684,0.0,37.35
31042620,호계1동,0,1006107.86,0.0,0.0,40.63,0,4812,13347,3091,22980,5301,96.84,2,0,0.02284049346336644,0.005268818792397976,1.9878584389352864e-06,59.37
31042630,호계2동,0,1661540.89,6.56,0.27,21.85,0,2590,11432,4825,9983,2051,88.87,4,0,0.006008278255457148,0.0012343963439790254,2.407403888793809e-06,71.32
31042640,호계3동,0,849850.45,1.72,0.0,47.98,0,3626,13958,5576,5220,1499,93.38,0,0,0.006142257146464508,0.001763839743783582,0.0,50.300000000000004
31042650,범계동,0,572755.32,10.37,5.32,47.6,0,3110,9254,2962,12289,2649,100.0,1,0,0.021455933398899625,0.004625011601732045,1.7459462445194585e-06,36.71
31042660,신촌동,0,400300.32,4.37,0.0,60.84,0,2241,7276,2869,3139,988,96.42,0,0,0.0078416125171261,0.002468146915234338,0.0,34.78999999999999
31042670,갈산동,0,729835.25,0.0,9.62,41.67,0,2032,5830,2653,1846,679,89.7,0,0,0.0025293379567165424,0.0009303469515766696,0.0,48.71
31050870,심곡동,0,17155775.75,2.45,1.74,15.94,0,5750,36110,17333,24149,7173,26.0,0,0,0.001407630896550156,0.000418109918462639,0.0,79.87
31050880,부천동,0,17155775.75,2.45,1.74,15.94,0,10676,49845,24479,60159,13002,37.91,0,0,0.0035066324529198245,0.0007578788735328638,0.0,79.87
31050890,중동,0,17155775.75,2.45,1.74,15.94,0,5622,23311,10989,20977,4502,58.76,0,0,0.0012227368966388928,0.00026241891160167305,0.0,79.87
31050900,신중동,0,17155775.75,2.45,1.74,15.94,0,18824,78534,30332,53817,12687,93.21,0,0,0.00313696103191187,0.0007395177102377668,0.0,79.87
31050910,상동,0,17155775.75,2.45,1.74,15.94,0,15384,50940,16167,31197,8652,96.4,0,0,0.0018184546391020423,0.0005043199518386662,0.0,79.87
31050920,대산동,0,17155775.75,2.45,1.74,15.94,0,9196,44098,23073,19428,6492,52.59,0,0,0.001132446604752844,0.0003784148321008577,0.0,79.87
31050930,소사본동,0,17155775.75,2.45,1.74,15.94,0,6834,30212,16684,11862,3844,58.92,0,0,0.0006914289492267983,0.00022406448160747027,0.0,79.87
31050940,범안동,0,17155775.75,2.45,1.74,15.94,0,19019,58049,22895,20049,7127,81.15,0,0,0.001168644326677464,0.000415428605727482,0.0,79.87
31050950,성곡동,0,17155775.75,2.45,1.74,15.94,0,9012,45499,23047,14144,5163,34.35,0,0,0.0008244453766535015,0.00030094820981773387,0.0,79.87
31050960,오정동,0,17155775.75,2.45,1.74,15.94,0,9564,46762,21728,52553,12390,39.38,0,0,0.0030632832211023374,0.000722205756273818,0.0,79.87
31060510,광명1동,0,308585.62,2.54,0.0,70.56,0,4,32,14,56,30,66.19,0,0,0.00018147313539167918,9.721775110268528e-05,0.0,26.89999999999999
31060520,광명2동,0,258223.36,4.83,0.0,74.1,0,242,1542,1137,777,291,3.85,1,0,0.0030090228861165383,0.0011269313511710587,3.872616327048312e-06,21.070000000000007
31060530,광명3동,0,319192.97,2.53,0.0,69.35,0,850,5155,3723,3680,1448,0.0,1,0,0.011529075968949785,0.0045364407616954585,3.132901078518963e-06,28.120000000000005
31060540,광명4동,0,289068.66,0.0,0.0,82.9,0,790,4044,2858,2231,843,61.57,1,0,0.0077178895834741175,0.0029162621778882477,3.4593857388947184e-06,17.099999999999994
31060550,광명5동,0,394641.84,0.0,0.0,69.97,0,1632,6684,3687,1942,667,37.9,1,0,0.00492091766030381,0.0016901401026893107,2.5339431824427447e-06,30.03
31060560,광명6동,0,2436247.68,0.71,0.0,19.97,0,2496,7840,3408,4771,1265,73.24,0,0,0.001958339473916058,0.0005192411306861901,0.0,79.32
31060570,광명7동,0,2321173.46,0.52,0.0,18.24,0,3456,12990,5603,3750,1177,68.44,1,0,0.001615562156213799,0.0005070711087636377,4.308165749903464e-07,81.24000000000001
31060580,철산1동,0,568373.17,2.27,0.1,31.87,0,1932,6426,2174,2139,457,99.68,1,0,0.00376337257432888,0.0008040492129351558,1.7594074681294438e-06,65.75999999999999
31060590,철산2동,0,616783.92,0.0,0.0,65.99,0,452,3097,1828,1820,556,2.19,1,0,0.0029507902864434146,0.0009014502193750211,1.6213133441996782e-06,34.010000000000005
31060600,철산3동,0,1332741.69,6.21,6.26,46.87,0,7584,21509,7679,14209,2295,99.29,1,0,0.010661480845469301,0.0017220141136147543,7.503329471088254e-07,40.660000000000004
31060610,철산4동,0,334981.53,0.0,0.0,64.51,0,1612,5960,1817,743,386,99.51,1,0,0.002218032737440239,0.0011523023373511874,2.985239215935719e-06,35.489999999999995
31060620,하안1동,0,3904565.93,1.69,4.3,17.03,0,4855,14586,5877,7667,1702,92.92,0,0,0.0019635985503721185,0.0004358999260119142,0.0,76.97999999999999
31060630,하안2동,0,441554.91,6.28,0.0,55.27,0,1557,8149,3496,2065,669,100.0,0,0,0.004676655050564908,0.0015151003529433045,0.0,38.449999999999996
31060640,하안3동,0,576420.07,7.69,0.0,60.52,0,2637,11039,5413,4943,1533,100.0,1,0,0.008575343325422808,0.0026595187776397257,1.7348459084407864e-06,31.789999999999992
31060650,하안4동,0,430821.96,0.0,2.71,44.58,0,1889,7530,2416,1250,456,100.0,1,0,0.002901430558393508,0.0010584418677019518,2.3211444467148066e-06,52.71
31060660,소하1동,0,3754836.94,0.37,0.0,9.64,0,6261,17372,6578,23983,3052,94.4,2,0,0.0063872280962315574,0.0008128182524996337,5.326462991478596e-07,89.99
31060680,학온동,0,12912992.76,0.66,0.0,4.89,0,126,851,927,6326,1744,0.0,0,0,0.0004898941800378661,0.0001350577695203981,0.0,94.45
31060690,소하2동,0,3899319.9,2.01,0.4,11.44,0,3959,15055,7623,4432,1414,61.21,0,0,0.0011366084634370814,0.0003626273391922457,0.0,86.15
31060700,일직동,0,3449914.18,0.0,0.29,4.58,2,4470,14781,2493,20617,3835,97.23,1,0,0.005976090686389259,0.0011116218548917305,2.8986228289223745e-07,95.13
31070110,팽성읍,0,56841957.48,0.31,0.35,5.93,0,3277,15314,9749,11356,2857,33.65,0,0,0.00019978200089245068,5.026216771307957e-05,0.0,93.41
31070120,안중읍,0,28552059.0,1.06,0.52,6.37,0,8181,26407,8150,13694,3913,75.15,0,0,0.00047961514789512043,0.00013704790957452944,0.0,92.05
31070130,포승읍,0,61908938.41,0.9,0.04,3.86,0,3058,15267,5314,28233,3380,61.64,0,0,0.00045604077093066474,5.459631657087971e-05,0.0,95.2
31070140,청북읍,0,52484366.58,0.11,0.18,3.09,0,6609,15494,4532,23651,3240,76.07,0,0,0.0004506294262682039,6.173266843300412e-05,0.0,96.62
31070310,진위면,0,33968295.13,0.28,0.19,4.25,0,1059,6318,3755,25097,2074,44.31,1,0,0.0007388360205875487,6.105693535875108e-05,2.943921666285009e-08,95.28
31070320,서탄면,0,28554805.47,0.1,0.23,3.82,0,289,1684,1593,12814,1679,0.0,0,0,0.0004487510872192089,5.8799209883022614e-05,0.0,95.85
31070330,고덕면,0,22184075.2,0.14,0.13,6.81,0,1692,7839,3233,8226,1549,65.59,0,0,0.0003708065324263007,6.982486247609285e-05,0.0,92.92
31070340,오성면,0,32509332.4,0.22,0.15,5.29,0,643,3164,2651,4696,898,5.41,0,0,0.00014445082852573607,2.762283731177832e-05,0.0,94.34
31070370,현덕면,0,46399871.38,0.2,0.1,3.93,0,526,2695,2585,1466,573,34.43,0,0,3.1594915166760186e-05,1.2349172162724139e-05,0.0,95.77
31070510,중앙동,0,5341866.85,1.77,1.06,15.44,0,6272,27767,9236,12654,3162,83.24,1,2,0.0023688347829142003,0.0005919278950193378,1.8720047280813976e-07,81.73
31070520,서정동,0,1672522.6,2.45,2.4,59.26,0,2827,14561,6487,7262,2512,36.54,1,0,0.0043419443180956595,0.001501922903753277,5.978992451247122e-07,35.89
31070530,송탄동,0,19553607.39,0.22,0.13,5.02,0,4356,14067,3480,18953,2600,87.35,0,0,0.0009692840621154718,0.0001329677919854496,0.0,94.63
31070550,지산동,0,698334.53,2.37,0.0,56.25,0,1326,8876,2495,2428,833,56.17,1,0,0.003476843684022372,0.0011928380513964727,1.4319784530569902e-06,41.38
31070560,송북동,0,7131737.13,0.64,0.0,11.59,0,3161,12607,5607,5219,1719,64.47,1,0,0.0007317992664141677,0.0002410352441015433,1.4021829208932128e-07,87.77
31070570,신장1동,0,1588391.5,0.0,0.0,22.02,0,1011,4438,1609,1773,569,30.02,0,0,0.0011162235506730158,0.0003582240272605449,0.0,77.98
31070580,신장2동,0,632375.77,0.0,0.0,55.21,0,376,2879,1853,2471,868,18.23,1,0,0.003907486841187678,0.0013726016099356148,1.581338260294487e-06,44.79
31070590,신평동,0,6417828.23,2.74,1.6,14.24,0,2103,12974,5486,16647,5063,56.36,1,4,0.002593868112916768,0.0007888961528021623,1.558159495955288e-07,81.42
31070600,원평동,0,5241974.93,0.25,0.19,11.56,0,1473,8441,3382,4076,1052,69.02,1,4,0.0007775695333194248,0.00020068772057213813,1.907677952206636e-07,88.0
31070610,통복동,0,608915.44,11.79,0.68,37.9,0,253,2081,1484,2828,1248,61.71,1,4,0.004644323027764836,0.002049545664303577,1.6422641540894045e-06,49.63
31070640,세교동,0,7083657.03,1.77,0.17,13.5,0,7248,23901,6483,12931,2514,89.45,1,0,0.001825469520223475,0.0003549014286475768,1.41170019350667e-07,84.56
31070650,비전2동,0,4766524.53,2.92,2.1,23.84,0,12029,35254,10374,11871,3257,86.93,0,0,0.0024904938441542217,0.0006833070887381265,0.0,71.14
31070660,용이동,0,2625417.8,2.97,0.77,6.36,0,6198,16871,2813,4150,1311,72.18,0,0,0.0015807007935971916,0.0004993490940737152,0.0,89.9
31070670,비전1동,0,13005389.09,0.86,0.26,6.74,0,11019,32050,8534,17666,5424,84.98,0,0,0.001358359975063723,0.0004170578798112552,0.0,92.14
31070680,동삭동,0,3027451.57,0.0,0.9,14.08,0,9894,27701,3949,6150,1979,94.25,0,0,0.0020314115214664476,0.000653685105850748,0.0,85.02
31070690,고덕동,0,16609179.77,0.08,0.21,6.76,0,9759,29939,2960,25947,3034,93.44,1,2,0.001562208390738875,0.0001826700681196958,6.020766912316935e-08,92.95
31080510,생연1동,0,1974235.42,0.0,0.0,0.0,0,822,3201,2367,1978,375,45.59,2,0,0.001001906854649574,0.00018994695171566748,1.0130504091502267e-06,100.0
31080520,생연2동,0,751403.38,0.0,0.0,0.0,0,1643,5575,3775,2675,1075,75.44,2,0,0.0035600052796733494,0.0014306563273453648,2.661686190409981e-06,100.0
31080530,중앙동,0,648495.38,0.0,0.0,0.0,0,274,2020,2229,3017,1146,8.86,2,0,0.004652307623152962,0.0017671675625234654,3.0840620637407773e-06,100.0
31080550,보산동,0,13728874.5,0.0,0.0,0.0,0,264,1323,1120,779,384,17.56,2,0,5.6741723438394935e-05,2.797024621353486e-05,1.4567836569549406e-07,100.0
31080560,불현동,0,33814506.09,0.07,0.02,0.26,0,3667,13687,8031,5692,1687,59.77,2,0,0.00016833012390743207,4.988983117214299e-05,5.914621360064373e-08,99.65
